971;AB009CB;Let's fly!
1055;AB009DA;YEAH!
502;AB009DB;Yeah!
336;AB009DC;Yeah!
598;AB009DD;Ha!
2663;AB009Y;I studied literature. I hate running around.
1317;AB010BA;They want us to move forward!
1496;AB010BB;They want us to move forward!
1626;AB010BC;They want us to move forward!
1628;AB010BD;They want us to move forward!
1563;AB010BE;They want us to move forward!
1017;AB010DA;Let's fly!
849;AB010DB;Let's fly!
758;AB010DC;Let's fly!
841;AB010DD;Let's fly!
1217;AB011BA;We're running again?
1377;AB011BB;We're running again?
1083;AB011BC;We're running again?
1241;AB011BD;We're running again?
1066;AB011BE;We're running again?
624;AB011DA;Phew!
496;AB011DB;Woo!
631;AB011DC;Phew!
552;AB011DD;Phew!
1311;AB012BA;I'm tired already!
1407;AB012BB;I'm tired already!
1428;AB012BC;I'm tired already!
1191;AB012BD;I'm tired already!
1392;AB012BE;I'm tired already!
1055;AB012DA;Why keep running?
1197;AB012DB;Why keep running?
1050;AB012DC;Why keep running?
1226;AB012DD;Why keep running?
1912;AB013BA;I told you I can't run anymore!
2038;AB013BB;I told you I can't run anymore!
1752;AB013BC;I told you I can't run anymore!
2064;AB013BD;I told you I can't run anymore!
1940;AB013BE;I told you I can't run anymore!
1316;AB013DA;I'm tired to death!
1334;AB013DB;I'm tired to death!
1223;AB013DC;I'm tired to death!
1460;AB013DD;I'm tired to death!
1071;AB014BA;What's the rush?
987;AB014BB;What's the rush?
1024;AB014BC;What's the rush?
1008;AB014BD;What's the rush?
977;AB014BE;What's the rush?
1590;AB014DA;I don't want to run anymore!
1642;AB014DB;I don't want to run anymore!
1289;AB014DC;I don't want to run anymore!
1584;AB014DD;I don't want to run anymore!
1142;AB015BA;Move! Move!
1166;AB015BB;Move! Move!
868;AB015BC;Move! Move!
1212;AB015BD;Move! Move!
944;AB015BE;Move! Move!
726;AB016BA;Run!
553;AB016BB;Run!
524;AB016BC;Run!
1291;AB016BD;Run!
406;AB016BE;Run!
1149;AC001AA;Everyone stay alert!
1094;AC001AB;Everyone stay alert!
1103;AC001AC;Everyone stay alert!
838;AC001BA;Ready for battle!
908;AC001BB;Ready for battle!
924;AC001BC;Ready for battle!
1119;AC001BD;Ready for battle!
805;AC001BE;Ready for battle!
1219;AC001CA;The enemy is close!
1239;AC001CB;The enemy is close!
1080;AC001DA;Go! Go!
769;AC001DB;Go! Go!
1188;AC001DC;Go! Go!
789;AC001DD;Go! Go!
1040;AC001V;Everyone stay alert!
1454;AC001W;Prepped and ready for battle!
784;AC001X;I'm ready.
950;AC001Y;It's about time.
925;AC001Z;Prepare for battle.
1075;AC001ZA;Increase output!
1213;AC002AA;The battle will begin soon.
1030;AC002AB;The battle will begin soon.
1327;AC002AC;The battle will begin soon.
1049;AC002BA;I'll fight with you, Captain.
1362;AC002BB;I'll fight with you, Captain.
1225;AC002BC;I'll fight with you, Captain.
1290;AC002BD;I'll fight with you, Captain.
1100;AC002BE;I'll fight with you, Captain.
1037;AC002CA;Approaching the enemy.
1169;AC002CB;Approaching the enemy.
1829;AC002DA;We are ready to engage the fight!
1592;AC002DB;We are ready to engage the fight!
1521;AC002DC;We are ready to engage the fight!
1595;AC002DD;We are ready to engage the fight!
1100;AC002V;Battle will begin soon.
1649;AC002W;The battle will begin shortly.
928;AC002X;Can't wait.
949;AC002Y;I will survive.
518;AC002Z;Round up.
1398;AC002ZA;The reaction is close.
769;AC003AA;Keep your guard up.
766;AC003AB;Keep your guard up.
806;AC003AC;Keep your guard up.
1229;AC003BA;I'll show you what I have.
1174;AC003BB;I'll show you what I have.
1162;AC003BC;I'll show you what I have.
1341;AC003BD;I'll show you what I have.
1111;AC003BE;I'll show you what I have.
949;AC003CA;Prepare for battle!
1055;AC003CB;Prepare for battle!
1308;AC003DA;I will follow the plan.
1245;AC003DB;I will follow the plan.
1053;AC003DC;I will follow the plan.
1285;AC003DD;I will follow the plan.
885;AC003V;Keep your guard up!
1182;AC003W;Entering the range!
1028;AC003X;Let's do it.
812;AC003Y;Weapons are checked.
886;AC003Z;On your marks.
1220;AC003ZA;Approaching the enemy.
895;AC004AA;Prepare for battle!
818;AC004AB;Prepare for battle!
977;AC004AC;Prepare for battle!
1421;AC004BA;Please leave it to me next time.
1404;AC004BB;Please leave it to me next time.
1644;AC004BC;Please leave it to me next time.
1630;AC004BD;Please leave it to me next time.
1495;AC004BE;Please leave it to me next time.
1475;AC004CA;Confirm enemy position.
1375;AC004CB;Confirm enemy position.
1599;AC004DA;Sensor's detecting enemies!
1587;AC004DB;Sensor's detecting enemies!
1462;AC004DC;Sensor's detecting enemies!
1763;AC004DD;Sensor's detecting enemies!
1004;AC004V;Prepare for battle!
1145;AC004Z;Launch spears!
1145;AC004ZA;Prepare for battle!
1098;AC005AA;Prepare to engage.
1039;AC005AB;Prepare to engage!
1092;AC005AC;Prepare to engage!
919;AC005BA;Enemy spotted!
922;AC005BB;Enemy spotted!
929;AC005BC;Enemy spotted!
877;AC005BD;Enemy spotted!
796;AC005BE;Enemy spotted!
1076;AC005CA;Detect the enemies!
1163;AC005CB;Detect the enemies!
1948;AC005DA;Enemies detected, really close.
2101;AC005DB;Enemies detected, really close.
2165;AC005DC;Enemies detected, really close.
2202;AC005DD;Enemies detected, really close.
1108;AC005V;Prepare to engage!
1966;AC005Z;Remove spear safety devices.
1310;AC005ZA;Unlock weapon system.
1476;AC006AA;Remove the safety device.
1298;AC006AB;Remove the safety device.
1274;AC006AC;Remove the safety device.
1843;AC006BA;I can fight. You can trust me.
1944;AC006BB;I can fight. You can trust me.
1686;AC006BC;I can fight. You can trust me.
1773;AC006BD;I can fight. You can trust me.
1593;AC006BE;I can fight. You can trust me.
1524;AC006CA;Maximize sensor output.
1379;AC006CB;Maximize sensor output.
1227;AC006DA;Sensor is responding.
1274;AC006DB;Sensor is responding.
1235;AC006DC;Sensor is responding.
1340;AC006DD;Sensor is responding.
1492;AC007AA;Safety device disabled.
1407;AC007AB;Safety device disabled.
1287;AC007AC;Safety device disabled.
1288;AC007BA;Let's start the fight soon!
1661;AC007BB;Let's start the fight soon!
1509;AC007BC;Let's start the fight soon!
1512;AC007BD;Let's start the fight soon!
1346;AC007BE;Let's start the fight soon!
2342;AC007CA;Use your own judgment to change to flying combat.
2394;AC007CB;Use your own judgment to change to flying combat.
1548;AC007DA;Sensor has detected enemies!
1609;AC007DB;Sensor has detected enemies!
1680;AC007DC;Sensor has detected enemies!
1776;AC007DD;Sensor has detected enemies!
1585;AC008AA;Be careful, the enemy is around.
1577;AC008AB;Be careful, the enemy is around.
1887;AC008AC;Be careful, the enemy is around.
1646;AC008BA;We're almost in the enemies range.
1604;AC008BB;We're almost in the enemies range.
1703;AC008BC;We're almost in the enemies range.
1877;AC008BD;We are almost in the enemies range.
1838;AC008BE;We are almost in the enemies range.
1225;AC008CA;Unlock weapon system.
1150;AC008CB;Unlock weapon system.
796;AC008DA;It's our turn.
889;AC008DB;It's our turn.
857;AC008DC;It's our turn.
1089;AC008DD;It's our turn.
1519;AC009AA;End of chit chat, let's go!
1271;AC009AB;End of chit chat, let's go!
1344;AC009AC;End of chit chat, let's go.
994;AC009BA;I can't die.
1023;AC009BB;I can't die.
928;AC009BC;I can't die.
1095;AC009BD;I can't die.
809;AC009BE;I can't die.
1653;AC009CA;Plasma Drive, full output.
1364;AC009CB;Plasma Drive, full output.
2105;AC009DA;System normal, ready to engage.
2141;AC009DB;System normal, ready to engage.
2215;AC009DC;System normal, ready to engage.
2300;AC009DD;System normal, ready to engage.
2081;AC010AA;The enemy is around, the battle will soon begin.
2093;AC010AB;The enemy is around, the battle will soon begin.
2541;AC010AC;The enemy is around, the battle will soon begin.
1335;AC010BA;I will take down the enemies.
1790;AC010BB;I will take down the enemies.
1350;AC010BC;I will take down the enemies.
1345;AC010BD;I will take down the enemies.
1347;AC010BE;I will take down the enemies.
1521;AC010DA;I will take down the enemies.
1421;AC010DB;I will take down the enemies.
1480;AC010DC;I will take down the enemies.
1690;AC010DD;I will take down the enemies.
822;AC011AA;Keep watch.
495;AC011AB;Keep watch.
637;AC011AC;Keep watch.
940;AC011BA;I will survive.
1394;AC011BB;I will survive.
1338;AC011BC;I will survive.
1496;AC011BD;I will survive.
915;AC011BE;I will survive.
1614;AC011DA;Weapon system, unlock!
1512;AC011DB;Weapon system, unlock!
1580;AC011DC;Weapon system, unlock!
1527;AC011DD;Weapon system, unlock!
1015;AC012AA;Check on both sides!
943;AC012AB;Check on both sides!
1144;AC012AC;Check on both sides!
1750;AC012BA;Ready to fight, aren't you?
1690;AC012BB;Ready to fight, aren't you?
1139;AC012BC;Ready to fight, aren't you?
1448;AC012BD;Ready to fight, aren't you?
1092;AC012BE;Ready to fight, aren't you?
1690;AC012DA;Weapon system, activate!
1600;AC012DB;Weapon system, activate!
1638;AC012DC;Weapon system, activate!
1535;AC012DD;Weapon system, activate!
1907;AC013AA;Positive enemy reaction, stay sharp.
1922;AC013AB;Positive enemy reaction, stay sharp.
2351;AC013AC;Positive enemy reaction, stay sharp.
858;AC013BA;The fight is starting!
1143;AC013BB;The fight is starting!
1160;AC013BC;The fight is starting!
1096;AC013BD;The fight is starting!
997;AC013BE;The fight is starting!
2161;AC013DA;Plasma Drive, output increases.
2089;AC013DB;Plasma Drive, output increases.
2198;AC013DC;Plasma Drive, output increases.
2220;AC013DD;Plasma Drive, output increases.
1206;AC014AA;The enemy is nearby.
956;AC014AB;The enemy is nearby.
1154;AC014AC;The enemy is nearby.
2178;AC014BA;The enemy is near. I'll take care of it.
2201;AC014BB;The enemy is near. I'll take care of it.
2749;AC014BC;The enemy is near. I'll take care of it.
2069;AC014BD;The enemy is near. I'll take care of it.
2134;AC014BE;The enemy is near. I'll take care of it.
1803;AC014DA;Stabilizer, up and running!
1624;AC014DB;Stabilizer, up and running!
1621;AC014DC;Stabilizer, up and running!
1960;AC014DD;Stabilizer, up and running!
1890;AC015AA;Just a tiny mistake, you die.
2056;AC015AB;Just a tiny mistake, you die.
1958;AC015AC;Just a tiny mistake, you die.
1475;AC015BA;Looks like the fight will be violent.
1624;AC015BB;Looks like the fight will be violent.
1678;AC015BC;Looks like the fight will be violent.
1778;AC015BD;Looks like the fight will be violent.
1445;AC015BE;Looks like the fight will be violent.
1433;AC015DA;Activate the shock absorber!
1451;AC015DB;Activate the shock absorber!
1426;AC015DC;Activate the shock absorber!
1580;AC015DD;Activate the shock absorber!
1951;AC016AA;We're in the combat zone. Watch out!
1890;AC016AB;We're in the combat zone. Watch out!
1858;AC016AC;We're in the combat zone. Watch out!
1033;AC016BA;It's almost my turn.
985;AC016BB;It's almost my turn.
1058;AC016BC;It's almost my turn.
1560;AC016BD;It's almost my turn.
1380;AC016BE;It's almost my turn.
1255;AC016DA;Switch to reckless mode.
1334;AC016DB;Switch to reckless mode.
1321;AC016DC;Switch to reckless mode.
1380;AC016DD;Switch to reckless mode.
1779;AC017AA;We're in the enemies range, all ready?
1683;AC017AB;We're in the enemies range, all ready?
1988;AC017AC;We're in the enemies range, all ready?
1721;AC017BA;Don't die! Stay alive!
1617;AC017BB;Don't die! Stay alive!
1842;AC017BC;Don't die! Stay alive!
1686;AC017BD;Don't die! Stay alive!
1430;AC017BE;Don't die! Stay alive!
1267;AC017DA;Switch to burst mode.
1275;AC017DB;Switch to burst mode.
1281;AC017DC;Switch to burst mode.
1344;AC017DD;Switch to burst mode.
643;AC018AA;Plan A!
564;AC018AB;Plan A!
694;AC018AC;Plan A!
1166;AC018BA;I'm counting on you partner!
1442;AC018BB;I'm counting on you partner!
1331;AC018BC;I'm counting on you partner!
1376;AC018BD;I'm counting on you partner!
1225;AC018BE;I'm counting on you partner!
1316;AC018DA;Switch to active mode.
1388;AC018DB;Switch to active mode.
1309;AC018DC;Switch to active mode.
1383;AC018DD;Switch to active mode.
704;AC019AA;Plan B!
651;AC019AB;Plan B!
715;AC019AC;Plan B!
876;AC019BA;Can't stop shaking?
986;AC019BB;Can't stop shaking?
937;AC019BC;Can't stop shaking?
1066;AC019BD;Can't stop shaking?
991;AC019BE;Can't stop shaking?
2243;AC019DA;See if you can handle the attack from the sky!
2184;AC019DB;See if you can handle the attack from the sky!
2017;AC019DC;See if you can handle the attack from the sky!
2453;AC019DD;See if you can handle the attack from the sky!
831;AC020AA;Plan X!
699;AC020AB;Plan X!
770;AC020AC;Plan X!
1590;AC020BA;Remember what I told you yesterday?
1765;AC020BB;Remember what I told you yesterday?
1641;AC020BC;Remember what I told you yesterday?
1731;AC020BD;Remember what I told you yesterday?
1763;AC020BE;Remember what I told you yesterday?
1579;AC020DA;I'll show you my techniques.
1460;AC020DB;I'll show you my techniques.
1355;AC020DC;I'll show you my techniques.
1497;AC020DD;I'll show you my techniques.
2263;AC021BA;Stay calm. I have to stay calm.
1969;AC021BB;Stay calm. I have to stay calm.
2113;AC021BC;Stay calm. I have to stay calm.
2497;AC021BD;Stay calm. I have to stay calm.
1863;AC021BE;Stay calm. I have to stay calm.
1508;AC021DA;I'll show you my moves.
1416;AC021DB;I'll show you my moves.
1194;AC021DC;I'll show you my moves.
1531;AC021DD;I'll show you my moves.
1622;AC022BA;I'm okay, I'm not shaking.
1565;AC022BB;I'm okay, I'm not shaking.
1722;AC022BC;I'm okay, I'm not shaking.
2374;AC022BD;I'm okay, I'm not shaking.
1585;AC022BE;I'm okay, I'm not shaking.
1149;AC022DA;Now is the time!
1198;AC022DB;Now is the time!
1028;AC022DC;Now is the time!
1289;AC022DD;Now is the time!
1038;AC023BA;Are we going to fight?
1163;AC023BB;Are we going to fight?
1399;AC023BC;Are we going to fight?
1701;AC023BD;Are we going to fight?
1598;AC023BE;Are we going to fight?
1065;AC023DA;It'll begin soon.
1297;AC023DB;It'll begin soon.
1135;AC023DC;It'll begin soon.
1337;AC023DD;It'll begin soon.
1205;AC024BA;It's party time!
1654;AC024BB;It's party time!
1626;AC024BC;It's party time!
1603;AC024BD;It's party time!
1213;AC024BE;It's party time!
642;AC024DA;Let's go!
714;AC024DB;Let's go!
608;AC024DC;Let's go!
866;AC024DD;Let's go!
1713;AC025BA;I'll be the one who kills the most enemies!
2320;AC025BB;I'll be the one who kills the most enemies!
2305;AC025BC;I'll be the one who kills the most enemies!
2216;AC025BD;I'll be the one who kills the most enemies!
2214;AC025BE;I'll be the one who kills the most enemies!
1569;AC025DA;Ha! Take this!
1419;AC025DB;Ha! Take this!
1778;AC025DC;Ha! Take this!
1364;AC025DD;Ha! Take this!
1506;AC026BA;I'm the ultimate soldier!
1516;AC026BB;I'm the ultimate soldier!
2280;AC026BC;I'm the ultimate soldier!
1848;AC026BD;I'm the ultimate soldier!
1436;AC026BE;I'm the ultimate soldier!
1287;AC026DA;Count down to the battle.
1297;AC026DB;Count down to the battle.
1148;AC026DC;Count down to the battle.
1418;AC026DD;Count down to the battle.
825;AC027DA;Party time!
1234;AC027DB;Party time!
1053;AC027DC;Party time!
976;AC027DD;Party time!
1000;AD001AA;Prepare to shoot!
979;AD001AB;Prepare to shoot!
849;AD001AC;Prepare to shoot!
785;AD001BA;The enemy's here.
975;AD001BB;The enemy's here.
880;AD001BC;The enemy's here.
1030;AD001BD;The enemy's here.
940;AD001BE;The enemy's here.
990;AD001CA;Prepare to fly!
1021;AD001CB;Prepare to fly!
1860;AD001DA;The enemy is outside the range.
1702;AD001DB;The enemy is outside the range.
1698;AD001DC;The enemy is outside the range.
1895;AD001DD;The enemy is outside the range.
1693;AD001V;Let's go! Prepare to engage!
1007;AD001W;The enemy's coming.
2276;AD001X;I'll take good care of you when you're in range.
1059;AD001Y;Not quite in range.
682;AD001Z;Spears!
1134;AD001ZA;Ready to take off!
1248;AD002AA;Prepare to engage!
1092;AD002AB;Prepare to engage!
1088;AD002AC;Prepare to engage!
1143;AD002BA;The enemy is closing in!
1380;AD002BB;The enemy is closing in!
1293;AD002BC;The enemy is closing in!
1466;AD002BD;The enemy is closing in!
1255;AD002BE;The enemy is closing in!
1328;AD002CA;Ready for flying combat!
1371;AD002CB;Ready for flying combat!
1701;AD002DA;Beyond weapon effective range.
1765;AD002DB;Beyond weapon effective range.
1657;AD002DC;Beyond weapon effective range.
1848;AD002DD;Beyond weapon effective range.
948;AD002V;Prepare to shoot!
1361;AD002W;The enemy's approaching!
2954;AD002X;I'm coming for you, get into the shooting range.
2470;AD002Y;Wait till the enemy comes closer, and then attack.
982;AD002Z;Raise spear!
1087;AD002ZA;Wings stretched.
820;AD003AA;Ready weapon!
711;AD003AB;Ready weapon!
699;AD003AC;Ready weapon!
539;AD003BA;Incoming.
687;AD003BB;Incoming.
652;AD003BC;Incoming.
1035;AD003BD;Incoming.
769;AD003BE;Incoming.
902;AD003CA;Prepare to shoot!
1018;AD003CB;Prepare to shoot!
2038;AD003DA;The enemy is outside the shooting range.
2014;AD003DB;The enemy is outside the shooting range.
2154;AD003DC;The enemy is outside the shooting range.
2124;AD003DD;The enemy is outside the shooting range.
869;AD003V;Ready weapon!
922;AD003W;Ready to shoot!
957;AD003X;There's the enemy.
1219;AD003Y;They're about to get in range.
933;AD003Z;Raise your weapon!
1421;AD003ZA;Master arm on!
1099;AD004AA;Ready your weapon!
807;AD004AB;Ready your weapon!
867;AD004AC;Ready your weapon!
862;AD004BA;Ready to shoot!
814;AD004BB;Ready to shoot!
926;AD004BC;Ready to shoot!
938;AD004BD;Ready to shoot!
857;AD004BE;Ready to shoot!
1785;AD004CA;Shoot right after you enter the range!
1905;AD004CB;Shoot right after you enter the range!
2342;AD004DA;We'll launch the attack once they get into range.
2478;AD004DB;We'll launch the attack once they get into range.
2037;AD004DC;We'll launch the attack once they get into range.
2543;AD004DD;We'll launch the attack once they get into range.
962;AD004V;Raise your weapon!
1637;AD004W;Shoot them once they're in range!
997;AD004X;Wipe them out.
2115;AD004Y;The enemy's coming. It's all or nothing.
1468;AD004Z;Remove spearlocks.
1547;AD004ZA;Ready for flying combat!
1100;AD005AA;Mark the target!
1053;AD005AB;Mark the target!
817;AD005AC;Mark the target!
1529;AD005BA;Shoot them once they're in range!
1547;AD005BB;Shoot them once they're in range!
1550;AD005BC;Shoot them once they're in range!
1665;AD005BD;Shoot them once they're in range!
1609;AD005BE;Shoot them once they're in range!
1557;AD005CA;The enemy is outside the range!
1627;AD005CB;The enemy is outside the range!
2196;AD005DA;Confirm distance, outside the range.
2656;AD005DB;Confirm distance, outside the range.
2610;AD005DC;Confirm distance, outside the range.
2639;AD005DD;Confirm distance, outside the range.
726;AD005V;Take aim!
1671;AD005W;Confirm distance with the enemy!
1430;AD005X;Looks like a bit too far.
1717;AD005Y;Calm down, still too far.
1186;AD005Z;Launch spears!
1129;AD005ZA;Prepare to shoot!
2569;AD006AA;Take aim! Fire when they get in range!
2001;AD006AB;Take aim! Fire when they get in range!
2399;AD006AC;Take aim! Fire when they get in range!
1546;AD006BA;Attack them once they're in range.
1655;AD006BB;Attack them once they're in range.
1739;AD006BC;Attack them once they're in range.
1691;AD006BD;Attack them once they're in range.
1727;AD006BE;Attack them once they're in range.
1312;AD006CA;Attack the incoming enemy!
1451;AD006CB;Attack the incoming enemy!
1595;AD006DA;Asking for permission to attack.
1619;AD006DB;Asking for permission to attack.
1534;AD006DC;Asking for permission to attack.
1700;AD006DD;Asking for permission to attack.
1015;AD006V;Mark the target!
1705;AD006W;Shoot them once they draw closer!
2320;AD006X;Wait, let me estimate the distance.
2002;AD006Y;Come on, come on, come on!
1533;AD006Z;Confirm the enemy's position.
2094;AD006ZA;Shoot right after you enter the range!
1975;AD007AA;Hold your fire until they get in range!
1993;AD007AB;Hold your fire until they get in range!
2153;AD007AC;Hold your fire until they get in range!
1536;AD007BA;Confirm the shooting range!
1488;AD007BB;Confirm the shooting range!
1608;AD007BC;Confirm the shooting range!
1573;AD007BD;Confirm the shooting range!
1493;AD007BE;Confirm the shooting range!
1458;AD007CA;Maximize the power output!
1442;AD007CB;Maximize the power output!
1909;AD007DA;Asking permission for flying combat.
1854;AD007DB;Asking permission for flying combat.
1806;AD007DC;Asking permission for flying combat.
2036;AD007DD;Asking permission for flying combat.
1364;AD007V;Too far, draw them in!
2444;AD007X;We can attack after they get in range, right?
2280;AD007Y;Stay calm. Estimate the distance.
1311;AD007Z;Confirm the distance.
1648;AD007ZA;Attack the incoming enemy!
1577;AD008AA;Too far, close in.
1249;AD008AB;Too far, close in.
1469;AD008AC;Too far, close in.
791;AD008BA;Incoming!
661;AD008BB;Incoming!
724;AD008BC;Incoming!
1328;AD008BD;Incoming!
745;AD008BE;Incoming!
1150;AD008CA;Switch to attack mode!
1180;AD008CB;Switch to attack mode!
985;AD008DA;Entering the range!
1116;AD008DB;Entering the range!
1069;AD008DC;Entering the range!
1159;AD008DD;Entering the range!
3170;AD008V;Not close enough! Let's wait for the enemy to get into range first!
1081;AD008Z;Prepare to strike!
1258;AD008ZA;Output max!
3522;AD009AA;Not close enough! Let's wait for the enemy to get into range first!
3010;AD009AB;Not close enough! Let's wait for the enemy to get into range first!
3263;AD009AC;Not close enough! Let's wait for the enemy to get into range first!
1049;AD009BA;They're coming this way!
1186;AD009BB;They're coming this way!
1094;AD009BC;They're coming this way!
1267;AD009BD;They're coming this way!
1165;AD009BE;They're coming this way!
1786;AD009CA;Confirm distance with the enemy.
1580;AD009CB;Confirm distance with the enemy!
975;AD009DA;Ready to shoot!
890;AD009DB;Ready to shoot!
762;AD009DC;Ready to shoot!
890;AD009DD;Ready to shoot!
1798;AD009V;Attack them once they're in the range!
1475;AD009Z;Strike on my mark!
911;AD009ZA;Attack mode!
1960;AD010AA;They're out of range. Let's get closer.
1796;AD010AB;They're out of range. Let's get closer.
2009;AD010AC;They're out of range. Let's get closer.
1628;AD010BA;Let's do it! Don't miss!
1891;AD010BB;Let's do it! Don't miss!
1366;AD010BC;Let's do it! Don't miss!
1640;AD010BD;Let's do it! Don't miss!
1439;AD010BE;Let's do it! Don't miss!
897;AD010CA;Attack later!
897;AD010CB;Attack later!
1190;AD010DA;Ready to take off!
1150;AD010DB;Ready to take off!
1057;AD010DC;Ready to take off!
1259;AD010DD;Ready to take off!
2313;AD010V;Confirm the enemy's position with your eyes!
1537;AD011AA;Don't shoot, too far!
1161;AD011AB;Don't shoot, too far!
1652;AD011AC;Don't shoot, too far!
1406;AD011BA;They're almost in range!
1512;AD011BB;They're almost in range!
1481;AD011BC;They're almost in range!
1461;AD011BD;They're almost in range!
1439;AD011BE;They're almost in range!
898;AD011CA;Hold your fire!
908;AD011CB;Hold your fire!
858;AD011DA;Move closer.
958;AD011DB;Move closer.
924;AD011DC;Move closer.
1052;AD011DD;Move closer.
2760;AD012AA;We'll miss the target at this range. Hold your fire.
2388;AD012AB;We'll miss the target at this range. Hold your fire.
2837;AD012AC;We'll miss the target at this range. Hold your fire.
1674;AD012BA;Show it to them once they're in range.
1856;AD012BB;Show it to them once they're in range.
2188;AD012BC;Show it to them once they're in range.
1767;AD012BD;Show it to them once they're in range.
1662;AD012BE;Show it to them once they're in range.
2439;AD012CA;Wait until the target is in range before you attack.
2899;AD012CB;Wait until the target is in range before you attack.
1148;AD012DA;That's not good enough!
1212;AD012DB;That's not good enough!
947;AD012DC;That's not good enough!
1215;AD012DD;That's not good enough!
1138;AD013AA;All ready to fire!
1193;AD013AB;All ready to fire!
1195;AD013AC;All ready to fire!
1036;AD013BA;It's too far to shoot!
1268;AD013BB;It's too far to shoot!
1365;AD013BC;It's too far to shoot!
1288;AD013BD;It's too far to shoot!
1008;AD013BE;It's too far to shoot!
1812;AD013CA;Unlock weapons safety devices.
1811;AD013CB;Unlock weapons safety devices.
1850;AD013DA;Still outside the effective range!
1908;AD013DB;Still outside the effective range!
1786;AD013DC;Still outside the effective range!
1982;AD013DD;Still outside the effective range!
1509;AD014AA;Confirm the target enemy!
1359;AD014AB;Confirm the target enemy!
1329;AD014AC;Confirm the target enemy!
1196;AD014BA;Still out of range.
1120;AD014BB;Still out of range.
1230;AD014BC;Still out of range.
1426;AD014BD;Still out of range.
1170;AD014BE;Still out of range.
2468;AD014DA;I'll shoot you dead once you get into range!
2076;AD014DB;I'll shoot you dead once you get into range!
2042;AD014DC;I'll shoot you dead once you get into range!
2243;AD014DD;I'll shoot you dead once you get into range!
1648;AD015AA;Confirm distance with the enemy!
1573;AD015AB;Confirm distance with the enemy!
1544;AD015AC;Confirm distance with the enemy!
2268;AD015BA;Pretty close, but still out of range.
2054;AD015BB;Pretty close, but still out of range.
2415;AD015BC;Pretty close, but still out of range.
2106;AD015BD;Pretty close, but still out of range.
1767;AD015BE;Pretty close, but still out of range.
2567;AD015DA;I can't wait any longer. Let me shoot!
1910;AD015DB;I can't wait any longer. Let me shoot!
2319;AD015DC;I can't wait any longer. Let me shoot!
2436;AD015DD;I can't wait any longer. Let me shoot!
1662;AD016BA;Enter the range, come on!
1470;AD016BB;Enter the range, come on!
2200;AD016BC;Enter the range, come on!
1802;AD016BD;Enter the range, come on!
1755;AD016BE;Enter the range, come on!
1180;AD016DA;Can I pull the trigger?
1119;AD016DB;Can I pull the trigger?
1207;AD016DC;Can I pull the trigger?
1187;AD016DD;Can I pull the trigger?
1821;AD017BA;Shoot them dead once they're in range.
2132;AD017BB;Shoot them dead once they're in range.
2061;AD017BC;Shoot them dead once they're in range.
1885;AD017BD;Shoot them dead once they're in range.
1911;AD017BE;Shoot them dead once they're in range.
1736;AD017DA;Come on, get into range!
1470;AD017DB;Come on, get into range!
1991;AD017DC;Come on, get into range!
1893;AD017DD;Come on, get into range!
1415;AD018BA;Take them down when they get closer.
1779;AD018BB;Take them down when they get closer.
1827;AD018BC;Take them down when they get closer.
1697;AD018BD;Take them down when they get closer.
1564;AD018BE;Take them down when they get closer.
1919;AD018DA;Plasma Drive, release power!
1947;AD018DB;Plasma Drive, release power!
1859;AD018DC;Plasma Drive, release power!
2326;AD018DD;Plasma Drive, release power!
1865;AD019BA;Come here, I'll teach you a lesson.
1847;AD019BB;Come here, I'll teach you a lesson.
2858;AD019BC;Come here, I'll teach you a lesson.
1955;AD019BD;Come here, I'll teach you a lesson.
1292;AD019BE;Come here, I'll teach you a lesson.
1296;AD019DA;Switch to attack mode!
1323;AD019DB;Switch to attack mode!
1064;AD019DC;Switch to attack mode!
1452;AD019DD;Switch to attack mode!
1342;AD020BA;Crap! Too far!
1086;AD020BB;Crap! Too far!
1298;AD020BC;Crap! Too far!
1483;AD020BD;Crap! Too far!
1193;AD020BE;Crap! Too far!
1507;AD020DA;Flying combat, ready!
1397;AD020DB;Flying combat, ready!
1550;AD020DC;Flying combat, ready!
1604;AD020DD;Flying combat, ready!
1324;AD021BA;I'll show it to you!
1181;AD021BB;I'll show it to you!
1132;AD021BC;I'll show it to you!
1109;AD021BD;I'll show it to you!
997;AD021BE;I'll show it to you!
1427;AD021DA;Confirm shooting range.
1349;AD021DB;Confirm shooting range.
1288;AD021DC;Confirm shooting range.
1442;AD021DD;Confirm shooting range.
1585;AD022DA;Confirm distance with the enemy!
1600;AD022DB;Confirm distance with the enemy!
1405;AD022DC;Confirm distance with the enemy!
1770;AD022DD;Confirm distance with the enemy!
1782;AD023DA;Stabilizer, max out!
1599;AD023DB;Stabilizer, max out!
1663;AD023DC;Stabilizer, max out!
1620;AD023DD;Stabilizer, max out!
462;AD024DA;Ready!
613;AD024DB;Ready!
460;AD024DC;Ready!
546;AD024DD;Ready!
1527;AE001AA;*Scream*
1899;AE001AB;Yeah!
1432;AE001AC;*Scream*
1426;AE001BA;*Scream*
1154;AE001BB;*Scream*
1513;AE001BC;*Scream*
936;AE001BD;*Scream*
2170;AE001BE;*Scream*
322;AE001CA;Ha!
412;AE001CB;Ha!
536;AE001DA;Whoa!
508;AE001DB;Ha!
350;AE001DC;Ha!
246;AE001DD;Ha!
1825;AE001V;Ha!
1942;AE001W;Ha!
1950;AE001X;Ha!
